bank_name,city,audience_type,interest_rate,loan_amount,tenure_years,emi_amount,total_interest,total_payment
HDFC Ltd,Surat,First Time Home Buyers,8.81,7500000,15,75225.0,6040433.0,13540433.0
HDFC Ltd,Surat,First Time Home Buyers,8.81,7500000,20,66566.0,8475770.0,15975770.0
HDFC Ltd,Surat,First Time Home Buyers,8.81,7500000,25,61967.0,11090040.0,18590040.0
HDFC Ltd,Visakhapatnam,Salaried - IT/Corporate,8.84,3000000,15,30143.0,2425761.0,5425761.0
HDFC Ltd,Visakhapatnam,Salaried - IT/Corporate,8.84,3000000,20,26684.0,3404123.0,6404123.0
HDFC Ltd,Visakhapatnam,Salaried - IT/Corporate,8.84,3000000,25,24848.0,4454404.0,7454404.0
HDFC Ltd,Visakhapatnam,Salaried - IT/Corporate,8.84,5000000,15,50239.0,4042936.0,9042936.0
HDFC Ltd,Visakhapatnam,Salaried - IT/Corporate,8.84,5000000,20,44473.0,5673539.0,10673539.0
HDFC Ltd,Visakhapatnam,Salaried - IT/Corporate,8.84,5000000,25,41413.0,7424007.0,12424007.0
HDFC Ltd,Visakhapatnam,Salaried - IT/Corporate,8.84,7500000,15,75358.0,6064403.0,13564403.0
HDFC Ltd,Visakhapatnam,Salaried - IT/Corporate,8.84,7500000,20,66710.0,8510309.0,16010309.0
HDFC Ltd,Visakhapatnam,Salaried - IT/Corporate,8.84,7500000,25,62120.0,11136010.0,18636010.0
HDFC Ltd,Visakhapatnam,Salaried - Government/PSU,8.79,3000000,15,30054.0,2409786.0,5409786.0
HDFC Ltd,Visakhapatnam,Salaried - Government/PSU,8.79,3000000,20,26588.0,3381105.0,6381105.0
HDFC Ltd,Visakhapatnam,Salaried - Government/PSU,8.79,3000000,25,24746.0,4423767.0,7423767.0
HDFC Ltd,Visakhapatnam,Salaried - Government/PSU,8.79,5000000,15,50091.0,4016310.0,9016310.0
HDFC Ltd,Visakhapatnam,Salaried - Government/PSU,8.79,5000000,20,44313.0,5635175.0,10635175.0
HDFC Ltd,Visakhapatnam,Salaried - Government/PSU,8.79,5000000,25,41243.0,7372945.0,12372945.0
HDFC Ltd,Visakhapatnam,Salaried - Government/PSU,8.79,7500000,15,75136.0,6024465.0,13524465.0
HDFC Ltd,Visakhapatnam,Salaried - Government/PSU,8.79,7500000,20,66470.0,8452763.0,15952763.0
HDFC Ltd,Visakhapatnam,Salaried - Government/PSU,8.79,7500000,25,61865.0,11059418.0,18559418.0
HDFC Ltd,Visakhapatnam,Self-Employed - Professional,8.89,3000000,15,30232.0,2441760.0,5441760.0
HDFC Ltd,Visakhapatnam,Self-Employed - Professional,8.89,3000000,20,26780.0,3427178.0,6427178.0
HDFC Ltd,Visakhapatnam,Self-Employed - Professional,8.89,3000000,25,24950.0,4485089.0,7485089.0
HDFC Ltd,Visakhapatnam,Self-Employed - Professional,8.89,5000000,15,50387.0,4069600.0,9069600.0
HDFC Ltd,Visakhapatnam,Self-Employed - Professional,8.89,5000000,20,44633.0,5711964.0,10711964.0
HDFC Ltd,Visakhapatnam,Self-Employed - Professional,8.89,5000000,25,41584.0,7475149.0,12475149.0
HDFC Ltd,Visakhapatnam,Self-Employed - Professional,8.89,7500000,15,75580.0,6104400.0,13604400.0
HDFC Ltd,Visakhapatnam,Self-Employed - Professional,8.89,7500000,20,66950.0,8567946.0,16067946.0
HDFC Ltd,Visakhapatnam,Self-Employed - Professional,8.89,7500000,25,62376.0,11212724.0,18712724.0
HDFC Ltd,Visakhapatnam,Self-Employed - Business,8.89,3000000,15,30232.0,2441760.0,5441760.0
HDFC Ltd,Visakhapatnam,Self-Employed - Business,8.89,3000000,20,26780.0,3427178.0,6427178.0
HDFC Ltd,Visakhapatnam,Self-Employed - Business,8.89,3000000,25,24950.0,4485089.0,7485089.0
HDFC Ltd,Visakhapatnam,Self-Employed - Business,8.89,5000000,15,50387.0,4069600.0,9069600.0
HDFC Ltd,Visakhapatnam,Self-Employed - Business,8.89,5000000,20,44633.0,5711964.0,10711964.0
HDFC Ltd,Visakhapatnam,Self-Employed - Business,8.89,5000000,25,41584.0,7475149.0,12475149.0
HDFC Ltd,Visakhapatnam,Self-Employed - Business,8.89,7500000,15,75580.0,6104400.0,13604400.0
HDFC Ltd,Visakhapatnam,Self-Employed - Business,8.89,7500000,20,66950.0,8567946.0,16067946.0
HDFC Ltd,Visakhapatnam,Self-Employed - Business,8.89,7500000,25,62376.0,11212724.0,18712724.0
HDFC Ltd,Visakhapatnam,Self-Employed - SME,8.89,3000000,15,30232.0,2441760.0,5441760.0
HDFC Ltd,Visakhapatnam,Self-Employed - SME,8.89,3000000,20,26780.0,3427178.0,6427178.0
HDFC Ltd,Visakhapatnam,Self-Employed - SME,8.89,3000000,25,24950.0,4485089.0,7485089.0
HDFC Ltd,Visakhapatnam,Self-Employed - SME,8.89,5000000,15,50387.0,4069600.0,9069600.0
HDFC Ltd,Visakhapatnam,Self-Employed - SME,8.89,5000000,20,44633.0,5711964.0,10711964.0
HDFC Ltd,Visakhapatnam,Self-Employed - SME,8.89,5000000,25,41584.0,7475149.0,12475149.0
HDFC Ltd,Visakhapatnam,Self-Employed - SME,8.89,7500000,15,75580.0,6104400.0,13604400.0
HDFC Ltd,Visakhapatnam,Self-Employed - SME,8.89,7500000,20,66950.0,8567946.0,16067946.0
HDFC Ltd,Visakhapatnam,Self-Employed - SME,8.89,7500000,25,62376.0,11212724.0,18712724.0
HDFC Ltd,Visakhapatnam,Self-Employed - Startup,9.04,3000000,15,30499.0,2489896.0,5489896.0
HDFC Ltd,Visakhapatnam,Self-Employed - Startup,9.04,3000000,20,27069.0,3496561.0,6496561.0
HDFC Ltd,Visakhapatnam,Self-Employed - Startup,9.04,3000000,25,25258.0,4577435.0,7577435.0
HDFC Ltd,Visakhapatnam,Self-Employed - Startup,9.04,5000000,15,50832.0,4149827.0,9149827.0
HDFC Ltd,Visakhapatnam,Self-Employed - Startup,9.04,5000000,20,45115.0,5827601.0,10827601.0
HDFC Ltd,Visakhapatnam,Self-Employed - Startup,9.04,5000000,25,42097.0,7629058.0,12629058.0
HDFC Ltd,Visakhapatnam,Self-Employed - Startup,9.04,7500000,15,76249.0,6224741.0,13724741.0
HDFC Ltd,Visakhapatnam,Self-Employed - Startup,9.04,7500000,20,67673.0,8741402.0,16241402.0
HDFC Ltd,Visakhapatnam,Self-Employed - Startup,9.04,7500000,25,63145.0,11443587.0,18943587.0
HDFC Ltd,Visakhapatnam,Women Applicants,8.84,3000000,15,30143.0,2425761.0,5425761.0
HDFC Ltd,Visakhapatnam,Women Applicants,8.84,3000000,20,26684.0,3404123.0,6404123.0
HDFC Ltd,Visakhapatnam,Women Applicants,8.84,3000000,25,24848.0,4454404.0,7454404.0
HDFC Ltd,Visakhapatnam,Women Applicants,8.84,5000000,15,50239.0,4042936.0,9042936.0
HDFC Ltd,Visakhapatnam,Women Applicants,8.84,5000000,20,44473.0,5673539.0,10673539.0
HDFC Ltd,Visakhapatnam,Women Applicants,8.84,5000000,25,41413.0,7424007.0,12424007.0
HDFC Ltd,Visakhapatnam,Women Applicants,8.84,7500000,15,75358.0,6064403.0,13564403.0
HDFC Ltd,Visakhapatnam,Women Applicants,8.84,7500000,20,66710.0,8510309.0,16010309.0
HDFC Ltd,Visakhapatnam,Women Applicants,8.84,7500000,25,62120.0,11136010.0,18636010.0
HDFC Ltd,Visakhapatnam,Senior Citizens,8.99,3000000,15,30410.0,2473828.0,5473828.0
HDFC Ltd,Visakhapatnam,Senior Citizens,8.99,3000000,20,26972.0,3473397.0,6473397.0
HDFC Ltd,Visakhapatnam,Senior Citizens,8.99,3000000,25,25155.0,4546605.0,7546605.0
HDFC Ltd,Visakhapatnam,Senior Citizens,8.99,5000000,15,50684.0,4123046.0,9123046.0
HDFC Ltd,Visakhapatnam,Senior Citizens,8.99,5000000,20,44954.0,5788995.0,10788995.0
HDFC Ltd,Visakhapatnam,Senior Citizens,8.99,5000000,25,41926.0,7577675.0,12577675.0
HDFC Ltd,Visakhapatnam,Senior Citizens,8.99,7500000,15,76025.0,6184569.0,13684569.0
HDFC Ltd,Visakhapatnam,Senior Citizens,8.99,7500000,20,67431.0,8683493.0,16183493.0
HDFC Ltd,Visakhapatnam,Senior Citizens,8.99,7500000,25,62888.0,11366513.0,18866513.0
HDFC Ltd,Visakhapatnam,NRIs,9.09,3000000,15,30589.0,2505988.0,5505988.0
HDFC Ltd,Visakhapatnam,NRIs,9.09,3000000,20,27166.0,3519761.0,6519761.0
HDFC Ltd,Visakhapatnam,NRIs,9.09,3000000,25,25361.0,4608312.0,7608312.0
HDFC Ltd,Visakhapatnam,NRIs,9.09,5000000,15,50981.0,4176647.0,9176647.0
HDFC Ltd,Visakhapatnam,NRIs,9.09,5000000,20,45276.0,5866268.0,10866268.0
HDFC Ltd,Visakhapatnam,NRIs,9.09,5000000,25,42268.0,7680520.0,12680520.0
HDFC Ltd,Visakhapatnam,NRIs,9.09,7500000,15,76472.0,6264971.0,13764971.0
HDFC Ltd,Visakhapatnam,NRIs,9.09,7500000,20,67914.0,8799402.0,16299402.0
HDFC Ltd,Visakhapatnam,NRIs,9.09,7500000,25,63403.0,11520780.0,19020780.0
HDFC Ltd,Visakhapatnam,First Time Home Buyers,8.89,3000000,15,30232.0,2441760.0,5441760.0
HDFC Ltd,Visakhapatnam,First Time Home Buyers,8.89,3000000,20,26780.0,3427178.0,6427178.0
HDFC Ltd,Visakhapatnam,First Time Home Buyers,8.89,3000000,25,24950.0,4485089.0,7485089.0
HDFC Ltd,Visakhapatnam,First Time Home Buyers,8.89,5000000,15,50387.0,4069600.0,9069600.0
HDFC Ltd,Visakhapatnam,First Time Home Buyers,8.89,5000000,20,44633.0,5711964.0,10711964.0
HDFC Ltd,Visakhapatnam,First Time Home Buyers,8.89,5000000,25,41584.0,7475149.0,12475149.0
HDFC Ltd,Visakhapatnam,First Time Home Buyers,8.89,7500000,15,75580.0,6104400.0,13604400.0
HDFC Ltd,Visakhapatnam,First Time Home Buyers,8.89,7500000,20,66950.0,8567946.0,16067946.0
HDFC Ltd,Visakhapatnam,First Time Home Buyers,8.89,7500000,25,62376.0,11212724.0,18712724.0
HDFC Ltd,Patna,Salaried - IT/Corporate,8.93,3000000,15,30303.0,2454576.0,5454576.0
HDFC Ltd,Patna,Salaried - IT/Corporate,8.93,3000000,20,26857.0,3445648.0,6445648.0
HDFC Ltd,Patna,Salaried - IT/Corporate,8.93,3000000,25,25032.0,4509673.0,7509673.0
HDFC Ltd,Patna,Salaried - IT/Corporate,8.93,5000000,15,50505.0,4090960.0,9090960.0
HDFC Ltd,Patna,Salaried - IT/Corporate,8.93,5000000,20,44761.0,5742747.0,10742747.0
HDFC Ltd,Patna,Salaried - IT/Corporate,8.93,5000000,25,41720.0,7516121.0,12516121.0
HDFC Ltd,Patna,Salaried - IT/Corporate,8.93,7500000,15,75758.0,6136440.0,13636440.0
HDFC Ltd,Patna,Salaried - IT/Corporate,8.93,7500000,20,67142.0,8614121.0,16114121.0
HDFC Ltd,Patna,Salaried - IT/Corporate,8.93,7500000,25,62581.0,11274182.0,18774182.0
HDFC Ltd,Patna,Salaried - Government/PSU,8.88,3000000,15,30214.0,2438558.0,5438558.0
HDFC Ltd,Patna,Salaried - Government/PSU,8.88,3000000,20,26761.0,3422564.0,6422564.0
HDFC Ltd,Patna,Salaried - Government/PSU,8.88,3000000,25,24930.0,4478948.0,7478948.0
HDFC Ltd,Patna,Salaried - Government/PSU,8.88,5000000,15,50357.0,4064264.0,9064264.0
HDFC Ltd,Patna,Salaried - Government/PSU,8.88,5000000,20,44601.0,5704274.0,10704274.0
HDFC Ltd,Patna,Salaried - Government/PSU,8.88,5000000,25,41550.0,7464914.0,12464914.0
HDFC Ltd,Patna,Salaried - Government/PSU,8.88,7500000,15,75536.0,6096396.0,13596396.0
HDFC Ltd,Patna,Salaried - Government/PSU,8.88,7500000,20,66902.0,8556411.0,16056411.0
HDFC Ltd,Patna,Salaried - Government/PSU,8.88,7500000,25,62325.0,11197371.0,18697371.0
HDFC Ltd,Patna,Self-Employed - Professional,8.98,3000000,15,30392.0,2470617.0,5470617.0
HDFC Ltd,Patna,Self-Employed - Professional,8.98,3000000,20,26953.0,3468769.0,6468769.0
HDFC Ltd,Patna,Self-Employed - Professional,8.98,3000000,25,25135.0,4540445.0,7540445.0
HDFC Ltd,Patna,Self-Employed - Professional,8.98,5000000,15,50654.0,4117695.0,9117695.0
HDFC Ltd,Patna,Self-Employed - Professional,8.98,5000000,20,44922.0,5781281.0,10781281.0
HDFC Ltd,Patna,Self-Employed - Professional,8.98,5000000,25,41891.0,7567408.0,12567408.0
HDFC Ltd,Patna,Self-Employed - Professional,8.98,7500000,15,75981.0,6176542.0,13676542.0
HDFC Ltd,Patna,Self-Employed - Professional,8.98,7500000,20,67383.0,8671922.0,16171922.0
HDFC Ltd,Patna,Self-Employed - Professional,8.98,7500000,25,62837.0,11351112.0,18851112.0
HDFC Ltd,Patna,Self-Employed - Business,8.98,3000000,15,30392.0,2470617.0,5470617.0
HDFC Ltd,Patna,Self-Employed - Business,8.98,3000000,20,26953.0,3468769.0,6468769.0
HDFC Ltd,Patna,Self-Employed - Business,8.98,3000000,25,25135.0,4540445.0,7540445.0
HDFC Ltd,Patna,Self-Employed - Business,8.98,5000000,15,50654.0,4117695.0,9117695.0
HDFC Ltd,Patna,Self-Employed - Business,8.98,5000000,20,44922.0,5781281.0,10781281.0
HDFC Ltd,Patna,Self-Employed - Business,8.98,5000000,25,41891.0,7567408.0,12567408.0
HDFC Ltd,Patna,Self-Employed - Business,8.98,7500000,15,75981.0,6176542.0,13676542.0
HDFC Ltd,Patna,Self-Employed - Business,8.98,7500000,20,67383.0,8671922.0,16171922.0
HDFC Ltd,Patna,Self-Employed - Business,8.98,7500000,25,62837.0,11351112.0,18851112.0
HDFC Ltd,Patna,Self-Employed - SME,8.98,3000000,15,30392.0,2470617.0,5470617.0
HDFC Ltd,Patna,Self-Employed - SME,8.98,3000000,20,26953.0,3468769.0,6468769.0
HDFC Ltd,Patna,Self-Employed - SME,8.98,3000000,25,25135.0,4540445.0,7540445.0
HDFC Ltd,Patna,Self-Employed - SME,8.98,5000000,15,50654.0,4117695.0,9117695.0
HDFC Ltd,Patna,Self-Employed - SME,8.98,5000000,20,44922.0,5781281.0,10781281.0
HDFC Ltd,Patna,Self-Employed - SME,8.98,5000000,25,41891.0,7567408.0,12567408.0
HDFC Ltd,Patna,Self-Employed - SME,8.98,7500000,15,75981.0,6176542.0,13676542.0
HDFC Ltd,Patna,Self-Employed - SME,8.98,7500000,20,67383.0,8671922.0,16171922.0
HDFC Ltd,Patna,Self-Employed - SME,8.98,7500000,25,62837.0,11351112.0,18851112.0
HDFC Ltd,Patna,Self-Employed - Startup,9.13,3000000,15,30660.0,2518879.0,5518879.0
HDFC Ltd,Patna,Self-Employed - Startup,9.13,3000000,20,27243.0,3538346.0,6538346.0
HDFC Ltd,Patna,Self-Employed - Startup,9.13,3000000,25,25443.0,4633048.0,7633048.0
HDFC Ltd,Patna,Self-Employed - Startup,9.13,5000000,15,51101.0,4198131.0,9198131.0
HDFC Ltd,Patna,Self-Employed - Startup,9.13,5000000,20,45405.0,5897244.0,10897244.0
HDFC Ltd,Patna,Self-Employed - Startup,9.13,5000000,25,42406.0,7721747.0,12721747.0
HDFC Ltd,Patna,Self-Employed - Startup,9.13,7500000,15,76651.0,6297197.0,13797197.0
HDFC Ltd,Patna,Self-Employed - Startup,9.13,7500000,20,68108.0,8845866.0,16345866.0
HDFC Ltd,Patna,Self-Employed - Startup,9.13,7500000,25,63609.0,11582620.0,19082620.0
HDFC Ltd,Patna,Women Applicants,8.93,3000000,15,30303.0,2454576.0,5454576.0
HDFC Ltd,Patna,Women Applicants,8.93,3000000,20,26857.0,3445648.0,6445648.0
HDFC Ltd,Patna,Women Applicants,8.93,3000000,25,25032.0,4509673.0,7509673.0
HDFC Ltd,Patna,Women Applicants,8.93,5000000,15,50505.0,4090960.0,9090960.0
HDFC Ltd,Patna,Women Applicants,8.93,5000000,20,44761.0,5742747.0,10742747.0
HDFC Ltd,Patna,Women Applicants,8.93,5000000,25,41720.0,7516121.0,12516121.0
HDFC Ltd,Patna,Women Applicants,8.93,7500000,15,75758.0,6136440.0,13636440.0
HDFC Ltd,Patna,Women Applicants,8.93,7500000,20,67142.0,8614121.0,16114121.0
HDFC Ltd,Patna,Women Applicants,8.93,7500000,25,62581.0,11274182.0,18774182.0
HDFC Ltd,Patna,Senior Citizens,9.08,3000000,15,30571.0,2502768.0,5502768.0
HDFC Ltd,Patna,Senior Citizens,9.08,3000000,20,27146.0,3515118.0,6515118.0
HDFC Ltd,Patna,Senior Citizens,9.08,3000000,25,25340.0,4602133.0,7602133.0
HDFC Ltd,Patna,Senior Citizens,9.08,5000000,15,50952.0,4171280.0,9171280.0
HDFC Ltd,Patna,Senior Citizens,9.08,5000000,20,45244.0,5858530.0,10858530.0
HDFC Ltd,Patna,Senior Citizens,9.08,5000000,25,42234.0,7670222.0,12670222.0
HDFC Ltd,Patna,Senior Citizens,9.08,7500000,15,76427.0,6256920.0,13756920.0
HDFC Ltd,Patna,Senior Citizens,9.08,7500000,20,67866.0,8787794.0,16287794.0
HDFC Ltd,Patna,Senior Citizens,9.08,7500000,25,63351.0,11505332.0,19005332.0
HDFC Ltd,Patna,NRIs,9.18,3000000,15,30750.0,2535012.0,5535012.0
HDFC Ltd,Patna,NRIs,9.18,3000000,20,27340.0,3561611.0,6561611.0
HDFC Ltd,Patna,NRIs,9.18,3000000,25,25547.0,4664011.0,7664011.0
HDFC Ltd,Patna,NRIs,9.18,5000000,15,51250.0,4225021.0,9225021.0
HDFC Ltd,Patna,NRIs,9.18,5000000,20,45567.0,5936018.0,10936018.0
HDFC Ltd,Patna,NRIs,9.18,5000000,25,42578.0,7773351.0,12773351.0
HDFC Ltd,Patna,NRIs,9.18,7500000,15,76875.0,6337531.0,13837531.0
HDFC Ltd,Patna,NRIs,9.18,7500000,20,68350.0,8904027.0,16404027.0
HDFC Ltd,Patna,NRIs,9.18,7500000,25,63867.0,11660026.0,19160026.0
HDFC Ltd,Patna,First Time Home Buyers,8.98,3000000,15,30392.0,2470617.0,5470617.0
HDFC Ltd,Patna,First Time Home Buyers,8.98,3000000,20,26953.0,3468769.0,6468769.0
HDFC Ltd,Patna,First Time Home Buyers,8.98,3000000,25,25135.0,4540445.0,7540445.0
HDFC Ltd,Patna,First Time Home Buyers,8.98,5000000,15,50654.0,4117695.0,9117695.0
HDFC Ltd,Patna,First Time Home Buyers,8.98,5000000,20,44922.0,5781281.0,10781281.0
HDFC Ltd,Patna,First Time Home Buyers,8.98,5000000,25,41891.0,7567408.0,12567408.0
HDFC Ltd,Patna,First Time Home Buyers,8.98,7500000,15,75981.0,6176542.0,13676542.0
HDFC Ltd,Patna,First Time Home Buyers,8.98,7500000,20,67383.0,8671922.0,16171922.0
HDFC Ltd,Patna,First Time Home Buyers,8.98,7500000,25,62837.0,11351112.0,18851112.0
HDFC Ltd,Kochi,Salaried - IT/Corporate,8.73,3000000,15,29948.0,2390647.0,5390647.0
HDFC Ltd,Kochi,Salaried - IT/Corporate,8.73,3000000,20,26473.0,3353532.0,6353532.0
HDFC Ltd,Kochi,Salaried - IT/Corporate,8.73,3000000,25,24624.0,4387067.0,7387067.0
HDFC Ltd,Kochi,Salaried - IT/Corporate,8.73,5000000,15,49913.0,3984411.0,8984411.0
HDFC Ltd,Kochi,Salaried - IT/Corporate,8.73,5000000,20,44122.0,5589220.0,10589220.0
HDFC Ltd,Kochi,Salaried - IT/Corporate,8.73,5000000,25,41039.0,7311779.0,12311779.0
HDFC Ltd,Kochi,Salaried - IT/Corporate,8.73,7500000,15,74870.0,5976617.0,13476617.0
HDFC Ltd,Kochi,Salaried - IT/Corporate,8.73,7500000,20,66183.0,8383830.0,15883830.0
HDFC Ltd,Kochi,Salaried - IT/Corporate,8.73,7500000,25,61559.0,10967668.0,18467668.0
HDFC Ltd,Kochi,Salaried - Government/PSU,8.68,3000000,15,29860.0,2374723.0,5374723.0
HDFC Ltd,Kochi,Salaried - Government/PSU,8.68,3000000,20,26377.0,3330595.0,6330595.0
HDFC Ltd,Kochi,Salaried - Government/PSU,8.68,3000000,25,24522.0,4356538.0,7356538.0
HDFC Ltd,Kochi,Salaried - Government/PSU,8.68,5000000,15,49766.0,3957872.0,8957872.0
HDFC Ltd,Kochi,Salaried - Government/PSU,8.68,5000000,20,43962.0,5550991.0,10550991.0
HDFC Ltd,Kochi,Salaried - Government/PSU,8.68,5000000,25,40870.0,7260897.0,12260897.0
HDFC Ltd,Kochi,Salaried - Government/PSU,8.68,7500000,15,74649.0,5936808.0,13436808.0
HDFC Ltd,Kochi,Salaried - Government/PSU,8.68,7500000,20,65944.0,8326486.0,15826486.0
HDFC Ltd,Kochi,Salaried - Government/PSU,8.68,7500000,25,61304.0,10891345.0,18391345.0
HDFC Ltd,Kochi,Self-Employed - Professional,8.78,3000000,15,30037.0,2406594.0,5406594.0
HDFC Ltd,Kochi,Self-Employed - Professional,8.78,3000000,20,26569.0,3376506.0,6376506.0
HDFC Ltd,Kochi,Self-Employed - Professional,8.78,3000000,25,24725.0,4417646.0,7417646.0
HDFC Ltd,Kochi,Self-Employed - Professional,8.78,5000000,15,50061.0,4010990.0,9010990.0
HDFC Ltd,Kochi,Self-Employed - Professional,8.78,5000000,20,44281.0,5627510.0,10627510.0
HDFC Ltd,Kochi,Self-Employed - Professional,8.78,5000000,25,41209.0,7362743.0,12362743.0
HDFC Ltd,Kochi,Self-Employed - Professional,8.78,7500000,15,75092.0,6016485.0,13516485.0
HDFC Ltd,Kochi,Self-Employed - Professional,8.78,7500000,20,66422.0,8441265.0,15941265.0
HDFC Ltd,Kochi,Self-Employed - Professional,8.78,7500000,25,61814.0,11044114.0,18544114.0
HDFC Ltd,Kochi,Self-Employed - Business,8.78,3000000,15,30037.0,2406594.0,5406594.0
HDFC Ltd,Kochi,Self-Employed - Business,8.78,3000000,20,26569.0,3376506.0,6376506.0
HDFC Ltd,Kochi,Self-Employed - Business,8.78,3000000,25,24725.0,4417646.0,7417646.0
HDFC Ltd,Kochi,Self-Employed - Business,8.78,5000000,15,50061.0,4010990.0,9010990.0
HDFC Ltd,Kochi,Self-Employed - Business,8.78,5000000,20,44281.0,5627510.0,10627510.0
HDFC Ltd,Kochi,Self-Employed - Business,8.78,5000000,25,41209.0,7362743.0,12362743.0
HDFC Ltd,Kochi,Self-Employed - Business,8.78,7500000,15,75092.0,6016485.0,13516485.0
HDFC Ltd,Kochi,Self-Employed - Business,8.78,7500000,20,66422.0,8441265.0,15941265.0
HDFC Ltd,Kochi,Self-Employed - Business,8.78,7500000,25,61814.0,11044114.0,18544114.0
HDFC Ltd,Kochi,Self-Employed - SME,8.78,3000000,15,30037.0,2406594.0,5406594.0
HDFC Ltd,Kochi,Self-Employed - SME,8.78,3000000,20,26569.0,3376506.0,6376506.0
HDFC Ltd,Kochi,Self-Employed - SME,8.78,3000000,25,24725.0,4417646.0,7417646.0
HDFC Ltd,Kochi,Self-Employed - SME,8.78,5000000,15,50061.0,4010990.0,9010990.0
HDFC Ltd,Kochi,Self-Employed - SME,8.78,5000000,20,44281.0,5627510.0,10627510.0
HDFC Ltd,Kochi,Self-Employed - SME,8.78,5000000,25,41209.0,7362743.0,12362743.0
HDFC Ltd,Kochi,Self-Employed - SME,8.78,7500000,15,75092.0,6016485.0,13516485.0
HDFC Ltd,Kochi,Self-Employed - SME,8.78,7500000,20,66422.0,8441265.0,15941265.0
HDFC Ltd,Kochi,Self-Employed - SME,8.78,7500000,25,61814.0,11044114.0,18544114.0
HDFC Ltd,Kochi,Self-Employed - Startup,8.93,3000000,15,30303.0,2454576.0,5454576.0
HDFC Ltd,Kochi,Self-Employed - Startup,8.93,3000000,20,26857.0,3445648.0,6445648.0
HDFC Ltd,Kochi,Self-Employed - Startup,8.93,3000000,25,25032.0,4509673.0,7509673.0
HDFC Ltd,Kochi,Self-Employed - Startup,8.93,5000000,15,50505.0,4090960.0,9090960.0
HDFC Ltd,Kochi,Self-Employed - Startup,8.93,5000000,20,44761.0,5742747.0,10742747.0
HDFC Ltd,Kochi,Self-Employed - Startup,8.93,5000000,25,41720.0,7516121.0,12516121.0
HDFC Ltd,Kochi,Self-Employed - Startup,8.93,7500000,15,75758.0,6136440.0,13636440.0
HDFC Ltd,Kochi,Self-Employed - Startup,8.93,7500000,20,67142.0,8614121.0,16114121.0
HDFC Ltd,Kochi,Self-Employed - Startup,8.93,7500000,25,62581.0,11274182.0,18774182.0
HDFC Ltd,Kochi,Women Applicants,8.73,3000000,15,29948.0,2390647.0,5390647.0
HDFC Ltd,Kochi,Women Applicants,8.73,3000000,20,26473.0,3353532.0,6353532.0
HDFC Ltd,Kochi,Women Applicants,8.73,3000000,25,24624.0,4387067.0,7387067.0
HDFC Ltd,Kochi,Women Applicants,8.73,5000000,15,49913.0,3984411.0,8984411.0
HDFC Ltd,Kochi,Women Applicants,8.73,5000000,20,44122.0,5589220.0,10589220.0
HDFC Ltd,Kochi,Women Applicants,8.73,5000000,25,41039.0,7311779.0,12311779.0
HDFC Ltd,Kochi,Women Applicants,8.73,7500000,15,74870.0,5976617.0,13476617.0
HDFC Ltd,Kochi,Women Applicants,8.73,7500000,20,66183.0,8383830.0,15883830.0
HDFC Ltd,Kochi,Women Applicants,8.73,7500000,25,61559.0,10967668.0,18467668.0
HDFC Ltd,Kochi,Senior Citizens,8.88,3000000,15,30214.0,2438558.0,5438558.0
HDFC Ltd,Kochi,Senior Citizens,8.88,3000000,20,26761.0,3422564.0,6422564.0
HDFC Ltd,Kochi,Senior Citizens,8.88,3000000,25,24930.0,4478948.0,7478948.0
HDFC Ltd,Kochi,Senior Citizens,8.88,5000000,15,50357.0,4064264.0,9064264.0
HDFC Ltd,Kochi,Senior Citizens,8.88,5000000,20,44601.0,5704274.0,10704274.0
HDFC Ltd,Kochi,Senior Citizens,8.88,5000000,25,41550.0,7464914.0,12464914.0
HDFC Ltd,Kochi,Senior Citizens,8.88,7500000,15,75536.0,6096396.0,13596396.0
HDFC Ltd,Kochi,Senior Citizens,8.88,7500000,20,66902.0,8556411.0,16056411.0
HDFC Ltd,Kochi,Senior Citizens,8.88,7500000,25,62325.0,11197371.0,18697371.0
HDFC Ltd,Kochi,NRIs,8.98,3000000,15,30392.0,2470617.0,5470617.0
HDFC Ltd,Kochi,NRIs,8.98,3000000,20,26953.0,3468769.0,6468769.0
HDFC Ltd,Kochi,NRIs,8.98,3000000,25,25135.0,4540445.0,7540445.0
HDFC Ltd,Kochi,NRIs,8.98,5000000,15,50654.0,4117695.0,9117695.0
HDFC Ltd,Kochi,NRIs,8.98,5000000,20,44922.0,5781281.0,10781281.0
HDFC Ltd,Kochi,NRIs,8.98,5000000,25,41891.0,7567408.0,12567408.0
HDFC Ltd,Kochi,NRIs,8.98,7500000,15,75981.0,6176542.0,13676542.0
HDFC Ltd,Kochi,NRIs,8.98,7500000,20,67383.0,8671922.0,16171922.0
HDFC Ltd,Kochi,NRIs,8.98,7500000,25,62837.0,11351112.0,18851112.0
HDFC Ltd,Kochi,First Time Home Buyers,8.78,3000000,15,30037.0,2406594.0,5406594.0
HDFC Ltd,Kochi,First Time Home Buyers,8.78,3000000,20,26569.0,3376506.0,6376506.0
HDFC Ltd,Kochi,First Time Home Buyers,8.78,3000000,25,24725.0,4417646.0,7417646.0
HDFC Ltd,Kochi,First Time Home Buyers,8.78,5000000,15,50061.0,4010990.0,9010990.0
HDFC Ltd,Kochi,First Time Home Buyers,8.78,5000000,20,44281.0,5627510.0,10627510.0
